name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vijayawada,2025-07-19,93.2,78.8,85.1,107.5,78.8,95.9,78,80.3,0.865,100,16.67,rain,0,0,16.8,13.9,290.2,1000.6,59.8,6.7,208.2,18.3,7,30,2025-07-19T05:44:13,2025-07-19T18:43:25,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-20,95.8,77,85.3,107.5,77,93.9,76.8,77.8,3.052,100,12.5,rain,0,0,23,11.4,299.5,999.8,72.8,5.6,242.2,20.9,9,30,2025-07-20T05:44:32,2025-07-20T18:43:13,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-21,86.3,77.6,81.1,97.1,77.6,85.9,76.7,87.1,0.576,100,20.83,rain,0,0,24.6,11.4,261.4,1000.9,96.7,5.8,109.4,9.5,5,10,2025-07-21T05:44:51,2025-07-21T18:43:00,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOBZ,43185099999,43220099999,43182099999,43181099999,remote"
vijayawada,2025-07-22,86,78.1,81.3,99.7,78.1,87,77.1,87.3,0.05,100,12.5,rain,0,0,23,11.4,258.7,1001.1,95.1,5.5,104.6,8.9,4,30,2025-07-22T05:45:10,2025-07-22T18:42:45,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-23,87,78.8,81.9,98,78.8,88.4,76.4,83.6,0.866,100,12.5,rain,0,0,29.5,13.2,269.2,1000.5,89.7,5.1,114.6,9.8,5,10,2025-07-23T05:45:28,2025-07-23T18:42:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-24,82.7,77,79.6,90.8,77,82.1,75.5,87.5,0.092,100,8.33,rain,0,0,20.8,17.2,268.8,1000.2,99.2,5.8,41.5,3.4,1,10,2025-07-24T05:45:47,2025-07-24T18:42:14,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-25,84.6,77,79.6,97.3,77,83.4,76.8,91.3,1.181,100,20.83,rain,0,0,25.3,9.2,249.6,1000,100,5.1,62.9,5.3,3,10,2025-07-25T05:46:05,2025-07-25T18:41:57,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-26,87,77.9,82,97.7,77.9,87.7,76,82.6,0.007,100,4.17,rain,0,0,32,16.6,250.5,1001.2,95.5,5.3,145.7,12.6,5,10,2025-07-26T05:46:23,2025-07-26T18:41:39,0.05,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"VOBZ,43185099999,43220099999,43182099999,43181099999,remote"
vijayawada,2025-07-27,93.7,79.2,86.5,103,79.2,94.3,74.2,67.7,0,0,0,,0,0,32.9,17.2,247.3,1002.7,61.4,5.8,230.1,19.9,8,10,2025-07-27T05:46:41,2025-07-27T18:41:20,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-28,94,81.9,87.6,102.1,87.1,95.1,73,62.5,0,0,0,,0,0,33.8,17.2,267,1003.4,59.9,5.8,194.8,16.8,7,10,2025-07-28T05:46:59,2025-07-28T18:41:00,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-29,93.3,80.6,87.6,102.8,87.1,95.2,73.3,63.4,0.007,100,4.17,rain,0,0,32.9,17.2,272.7,1003.1,69.9,6.8,192.8,16.6,7,10,2025-07-29T05:47:16,2025-07-29T18:40:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-30,94,78.8,86.2,105,78.8,93.7,73.9,67.8,0.007,100,4.17,rain,0,0,25.3,13.9,276.2,1003.4,69.3,5.9,191,16.6,6,10,2025-07-30T05:47:33,2025-07-30T18:40:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-07-31,93.7,78.8,86.3,106.1,78.8,95.5,75.9,72.3,0.036,100,8.33,rain,0,0,25.3,13.9,265.6,1004.1,62.5,5.7,171.6,15.1,7,10,2025-07-31T05:47:50,2025-07-31T18:39:54,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,remote,43181099999"
vijayawada,2025-08-01,97,82.4,88.9,109.1,88.2,99.5,75.5,65.3,0,0,0,,0,0,24.2,13.9,287.6,1003.9,48.2,5.8,233.7,20.2,8,10,2025-08-01T05:48:06,2025-08-01T18:39:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-02,96.6,82.4,89.3,109.9,90.8,100.5,76,65.8,0.011,100,4.17,rain,0,0,20.1,11.4,295.1,1003.9,56.2,6.3,242.2,21,8,10,2025-08-02T05:48:23,2025-08-02T18:39:06,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-03,93.2,82.4,88.4,111.7,90.8,102.7,78.5,73.1,0.007,100,4.17,rain,0,0,14.3,8.1,208.2,1005.1,61.2,5.9,253.5,21.9,9,10,2025-08-03T05:48:39,2025-08-03T18:38:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-04,95.1,81.9,87.7,110.2,89.5,100.4,77.6,72.7,0.004,100,4.17,rain,0,0,13.4,6.9,190.5,1005.7,40.8,6.4,240.8,20.8,8,30,2025-08-04T05:48:54,2025-08-04T18:38:14,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-05,95,82.4,87.8,112.8,93.1,101.5,78.7,75.7,0.016,100,8.33,rain,0,0,15.2,11.4,151.9,1005.6,42.5,5.8,241.6,20.9,8,30,2025-08-05T05:49:10,2025-08-05T18:37:46,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-06,95,81.8,88.2,110.3,92.2,101.6,78.2,73.4,0,0,0,rain,0,0,12.3,11.4,163,1005.1,41.9,4.5,245,21.2,8,30,2025-08-06T05:49:25,2025-08-06T18:37:18,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBZ,43185099999,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-07,95,82.1,87.6,112.8,90.7,101.9,78.9,76.1,0.008,100,4.17,rain,0,0,12.5,10.3,157.4,1004.9,44.4,5.1,208.6,18,7,60,2025-08-07T05:49:40,2025-08-07T18:36:49,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-08,92.3,77,85,103.9,77,93.5,76,75.5,0.087,100,12.5,rain,0,0,13.2,6.9,306.5,1006.4,60.5,5.5,122.1,10.5,6,30,2025-08-08T05:49:54,2025-08-08T18:36:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-09,94.9,82.3,86.4,109.8,90.8,97.7,77.4,75.6,0.015,100,8.33,rain,0,0,28.9,16.4,224.5,1007.2,70.9,6.1,209.2,17.9,8,30,2025-08-09T05:50:08,2025-08-09T18:35:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-10,87.8,79.8,83.5,102.4,79.8,92.8,77.2,81.5,0.002,100,4.17,rain,0,0,15,9.2,216.4,1006.5,80.4,5.4,133.2,11.6,5,30,2025-08-10T05:50:22,2025-08-10T18:35:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-11,93.2,77,83.3,108.3,77,90,75.8,79,0.36,100,16.67,rain,0,0,20.6,11.4,279.8,1005.7,68.2,6.3,188.2,16.3,7,30,2025-08-11T05:50:36,2025-08-11T18:34:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-12,91.5,77.6,84.2,105.2,77.6,91.6,75.9,77,0.051,100,12.5,rain,0,0,26.6,17.2,298.2,1003.5,69,7.3,240.9,20.7,8,30,2025-08-12T05:50:49,2025-08-12T18:34:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-13,84.6,75.2,79.4,95.6,75.2,82.8,75.5,88.1,6.272,100,29.17,rain,0,0,23,13.9,271.5,1002.4,99.7,5.3,68.6,5.9,4,10,2025-08-13T05:51:02,2025-08-13T18:33:36,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-14,87.8,76.3,81.4,97.8,76.3,86.6,75.9,84.2,0.13,100,8.33,rain,0,0,23.5,13.9,247.1,1002.8,81.4,3.4,143.2,12.5,5,10,2025-08-14T05:51:14,2025-08-14T18:33:01,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-15,88.1,77.6,83.5,100.6,77.6,90.8,76,78.7,0.002,100,4.17,rain,0,0,28.9,13.9,261.1,1001.6,70.7,5.4,175.4,15.2,6,30,2025-08-15T05:51:27,2025-08-15T18:32:25,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-16,86.2,80.5,83.1,96.2,86,91.1,76,79.3,0.011,100,8.33,rain,0,0,30,13.9,270.3,999.7,85.9,5.7,92.2,7.8,3,30,2025-08-16T05:51:39,2025-08-16T18:31:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-17,84.6,78.8,81.1,94.4,78.8,85.9,75.8,84.3,0.106,100,12.5,rain,0,0,24.6,11.4,269.7,1000.4,89.2,5.6,102.7,8.7,3,10,2025-08-17T05:51:50,2025-08-17T18:31:12,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-18,82.5,76.9,78.9,90,76.9,80.2,74.7,87.3,0.176,100,20.83,rain,0,0,32.2,13.2,250.1,1001.5,99.6,6.8,53.2,4.6,4,10,2025-08-18T05:52:01,2025-08-18T18:30:34,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-19,87.8,77.3,80.4,105.1,77.3,84.4,75.1,84.1,0.125,100,16.67,rain,0,0,32.9,11.6,253.7,1002.7,96.5,7.4,61.1,5.4,2,10,2025-08-19T05:52:12,2025-08-19T18:29:55,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-20,91.3,77.6,83.5,101.7,77.6,90,75.3,77.1,0.083,100,8.33,rain,0,0,27.3,13.9,239.2,1004.5,73,6.8,165.7,14.3,7,30,2025-08-20T05:52:23,2025-08-20T18:29:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-21,93.4,77,85.7,105,77,94,75.7,73.4,0.028,100,4.17,rain,0,0,22.4,13.9,269.6,1006.7,67.2,6.3,178.5,15.4,8,60,2025-08-21T05:52:33,2025-08-21T18:28:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-22,91.4,80.6,85.5,102.6,86.1,94.7,75.8,73.5,0,0,0,,0,0,23,13.9,266.4,1006.4,66.8,5.4,172.7,15.1,7,30,2025-08-22T05:52:44,2025-08-22T18:27:56,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-23,91.6,78.8,85.8,100.9,78.8,94,75.1,71.4,0.007,100,4.17,rain,0,0,25.5,17.2,272.1,1005.6,65.9,5.9,205.4,17.5,8,30,2025-08-23T05:52:53,2025-08-23T18:27:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-24,90.3,80.9,85.7,98.5,86.7,92.9,73.7,68.2,0.001,100,4.17,rain,0,0,23,11.4,273.3,1006.3,86.5,5.8,151.6,13,6,10,2025-08-24T05:53:03,2025-08-24T18:26:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
vijayawada,2025-08-25,91.3,81.9,86.1,100.3,87,93.5,73.4,66.4,0,0,0,,0,0,23,11.4,279.6,1005.5,90.7,7.4,241.8,20.8,9,10,2025-08-25T05:53:12,2025-08-25T18:25:51,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"43185099999,VOBZ,43220099999,remote"
vijayawada,2025-08-26,85.9,78.3,82.4,93.6,78.3,87.5,74.5,77.6,0.638,100,66.67,rain,0,0,23.9,13.9,288.3,1005.2,93.4,7.8,110.7,9.5,5,10,2025-08-26T05:53:21,2025-08-26T18:25:09,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-08-27,80.5,75.1,77.8,87.9,75.1,78.1,76.3,95,2.976,100,100,rain,0,0,26.2,16.1,245.7,1003.4,100,7.1,25.9,2.1,1,10,2025-08-27T05:53:30,2025-08-27T18:24:25,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-08-28,85.9,76.9,80.4,99.1,76.9,84.8,76.7,89,0.525,100,75,rain,0,0,22.6,11.4,224.4,1002.8,87.5,6.9,57.8,5,2,10,2025-08-28T05:53:39,2025-08-28T18:23:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-08-29,87.7,78.5,82.3,102.1,78.5,89.2,77.1,84.8,0.036,100,20.83,rain,0,0,23.3,10.3,201.8,1004.1,83.5,6.1,206.3,17.8,8,30,2025-08-29T05:53:47,2025-08-29T18:22:57,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-08-30,93.1,76.9,84.6,104.8,76.9,92.7,76.6,78.2,0.044,100,25,rain,0,0,20.6,11.4,243.7,1005.8,53.2,7,227.4,19.7,8,30,2025-08-30T05:53:55,2025-08-30T18:22:13,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-08-31,89.5,80.5,84.6,102.3,86.9,94.2,76.8,78.1,0.059,100,33.33,rain,0,0,25.3,13.9,260.2,1005,52.7,7.5,213.2,18.3,8,60,2025-08-31T05:54:03,2025-08-31T18:21:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-01,87.7,75.1,82.5,97.5,75.1,90.4,76.6,83.1,0.21,100,66.67,rain,0,0,27.7,13.9,278.4,1003,93.7,7.4,174,14.9,7,30,2025-09-01T05:54:10,2025-09-01T18:20:42,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-02,87.9,78.7,82.6,96.9,78.7,89.6,75.9,80.8,0.224,100,50,rain,0,0,29.3,13,270.8,1002.4,92.3,7.3,108,9.3,6,30,2025-09-02T05:54:18,2025-09-02T18:19:56,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-03,91.3,79.8,85,104.8,79.8,93.1,76,75.5,0.02,100,16.67,rain,0,0,29.3,17.2,274.7,1002,80.3,7.4,184.3,15.9,7,30,2025-09-03T05:54:25,2025-09-03T18:19:10,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-04,91.3,78.7,84.9,102.4,78.7,93,75.7,75.1,0.004,100,4.17,rain,0,0,23.5,13.9,272.6,1003.8,77,6.9,242.5,20.8,8,30,2025-09-04T05:54:32,2025-09-04T18:18:24,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOBZ,remote"
vijayawada,2025-09-05,94.9,78.7,86.6,109.7,78.7,95.7,75.4,70.4,0,0,0,,0,0,19.7,13.9,255.9,1005.4,61,7,264.1,22.7,9,10,2025-09-05T05:54:39,2025-09-05T18:17:37,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBZ,remote"
vijayawada,2025-09-06,94.9,80.5,87,107.2,85.8,95.7,74.9,68.9,0.004,100,4.17,rain,0,0,18.1,12.8,281.3,1006.2,41.4,6.5,254.7,21.8,9,30,2025-09-06T05:54:46,2025-09-06T18:16:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBZ,remote"
vijayawada,2025-09-07,93.1,80.5,86.9,104.8,86.8,95.7,74.8,68.2,0.008,100,8.33,rain,0,0,21,13.9,298.6,1006.2,81.1,6.7,242.2,20.9,9,30,2025-09-07T05:54:53,2025-09-07T18:16:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-08,96.7,78.7,87.3,109.5,78.7,96,74.7,67.5,0,0,0,,0,0,18.3,11.4,290.5,1005.7,60.2,7,232.3,20.1,8,30,2025-09-08T05:54:59,2025-09-08T18:15:14,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBZ,remote"
vijayawada,2025-09-09,91.3,78.7,84.3,104.8,78.7,92.7,75.7,75.8,0.02,100,16.67,rain,0,0,16.8,9.2,305.3,1006.5,42.5,7,250.4,21.7,9,30,2025-09-09T05:55:06,2025-09-09T18:14:26,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOBZ,remote"
vijayawada,2025-09-10,93.1,76.9,84.4,111.4,76.9,92.6,75.6,76,0.205,100,45.83,rain,0,0,18.1,15,278.6,1006.5,63.2,5.7,208.8,18,8,75,2025-09-10T05:55:12,2025-09-10T18:13:38,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-11,89.5,76.9,83.6,102.3,76.9,91,76.9,81.1,0.432,100,58.33,rain,0,0,19,10.3,283.1,1005.6,75.8,7,172.7,15.1,7,60,2025-09-11T05:55:19,2025-09-11T18:12:50,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-12,85.9,78.7,81.2,96.9,78.7,86.6,77,87.3,0.876,100,95.83,rain,0,0,18.1,8.1,299.9,1005.7,88.1,7.2,84.6,7.3,4,30,2025-09-12T05:55:25,2025-09-12T18:12:01,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-13,85.9,76.9,79.2,99.1,76.9,82.2,76.9,93,1.506,100,95.83,rain,0,0,15.7,10.3,262.5,1006,84.9,7,123.1,10.4,5,60,2025-09-13T05:55:31,2025-09-13T18:11:13,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-14,89.5,76.7,81.9,102.3,76.7,87.5,76.5,84.8,0.134,100,33.33,rain,0,0,16.3,9.2,203.3,1006.8,63.3,6.6,210,18.2,8,60,2025-09-14T05:55:37,2025-09-14T18:10:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOBZ,remote"
vijayawada,2025-09-15,87.7,78.7,83.4,102.1,78.7,93.1,77.9,83.8,0.17,100,58.33,rain,0,0,20.4,9.2,228.3,1006.5,90.1,8.3,193.5,16.7,6,60,2025-09-15T05:55:43,2025-09-15T18:09:35,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-16,87.7,80.1,82.9,102.1,85.9,92.8,78.3,86.4,0.122,100,33.33,rain,0,0,19.2,9.2,154.2,1006.5,93.5,7.3,182.6,15.9,8,60,2025-09-16T05:55:49,2025-09-16T18:08:46,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-17,91.3,78.9,83.9,107.5,78.9,93.9,78,83.3,0.04,100,16.67,rain,0,0,14.8,9.2,131,1006.8,83,7.7,196.1,17.1,8,30,2025-09-17T05:55:56,2025-09-17T18:07:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOBZ,remote"
vijayawada,2025-09-18,91.3,79.8,84.8,107.5,79.8,95.3,78.1,81,0.146,100,16.67,rain,0,0,12.1,11.4,148.6,1006.6,45.9,8.8,216.9,18.6,8,60,2025-09-18T05:56:02,2025-09-18T18:07:08,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-19,93.1,78.7,84.8,107.3,78.7,93.5,77.3,79.5,0.281,100,58.33,rain,0,0,12.1,11.4,213.5,1006.9,41.7,8.4,236.4,20.2,8,60,2025-09-19T05:56:08,2025-09-19T18:06:19,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-20,96.7,76.9,84.5,109.7,76.9,91.1,76.2,77.9,0.335,100,54.17,rain,0,0,23,11.4,272.7,1005.8,54.3,6.5,253.2,21.9,9,75,2025-09-20T05:56:14,2025-09-20T18:05:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBZ,remote"
vijayawada,2025-09-21,94.9,75.1,83,110.1,75.1,89.2,75.9,81,0.189,100,16.67,rain,0,0,23,11.4,289.6,1004.8,52.1,6.8,270.9,23.3,9,75,2025-09-21T05:56:21,2025-09-21T18:04:41,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-22,91.3,76.9,83.1,107.5,76.9,90.3,76.7,81.8,0.438,100,50,rain,0,0,8.7,10.3,273.5,1005.1,91.1,7,136.5,11.9,6,75,2025-09-22T05:56:27,2025-09-22T18:03:52,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-23,89.5,76.9,82.4,102.3,76.9,88.4,75.8,81.3,0.032,100,8.33,rain,0,0,20.6,11.4,288.2,1005.5,86.8,7,161.3,13.9,7,60,2025-09-23T05:56:34,2025-09-23T18:03:03,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-24,87.7,75.6,81.7,102.1,75.6,86.9,74.8,80.1,0.063,100,16.67,rain,0,0,24.6,11.4,286.9,1003.8,87,8.4,265.9,22.9,9,60,2025-09-24T05:56:41,2025-09-24T18:02:14,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
vijayawada,2025-09-25,85.9,75.5,80.6,96.9,75.5,84.7,73.8,80.4,0.096,100,45.83,rain,0,0,30.4,17.2,293.5,1002.7,79.3,7.1,135.3,11.8,6,10,2025-09-25T05:56:47,2025-09-25T18:01:26,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
